FullGeoName,YEAR,STATE_NAME,STATE_ABBREV,COUNTY_NAME,STATE_COUNTY_FIP_U,opioid_dispensing_rate
"NM, Quay",2020,New Mexico,NM,Quay County,35037,41.2
"NM, Rio Arriba",2020,New Mexico,NM,Rio Arriba County,35039,31.9
"NM, Roosevelt",2020,New Mexico,NM,Roosevelt County,35041,26.2
"NM, San Juan",2020,New Mexico,NM,San Juan County,35045,33.5
"NM, San Miguel",2020,New Mexico,NM,San Miguel County,35047,30.8
"NM, Sandoval",2020,New Mexico,NM,Sandoval County,35043,21.5
"NM, Santa Fe",2020,New Mexico,NM,Santa Fe County,35049,48.6
"NM, Sierra",2020,New Mexico,NM,Sierra County,35051,22.5
"NM, Socorro",2020,New Mexico,NM,Socorro County,35053,43.3
"NM, Taos",2020,New Mexico,NM,Taos County,35055,59.1
"NM, Torrance",2020,New Mexico,NM,Torrance County,35057,6.7
"NM, Union",2020,New Mexico,NM,Union County,35059,45.3
"NM, Valencia",2020,New Mexico,NM,Valencia County,35061,19.4
"NV, Carson City",2020,Nevada,NV,Carson City,32510,91.7
"NV, Churchill",2020,Nevada,NV,Churchill County,32001,37.8
"NV, Clark",2020,Nevada,NV,Clark County,32003,48.3
"NV, Douglas",2020,Nevada,NV,Douglas County,32005,42.9
"NV, Elko",2020,Nevada,NV,Elko County,32007,25
"NV, Esmeralda",2020,Nevada,NV,Esmeralda County,32009,Data unavailable
"NV, Eureka",2020,Nevada,NV,Eureka County,32011,9.2
"NV, Humboldt",2020,Nevada,NV,Humboldt County,32013,9.5
"NV, Lander",2020,Nevada,NV,Lander County,32015,1.7
"NV, Lincoln",2020,Nevada,NV,Lincoln County,32017,56.1
"NV, Lyon",2020,Nevada,NV,Lyon County,32019,10
"NV, Mineral",2020,Nevada,NV,Mineral County,32021,46.3
"NV, Nye",2020,Nevada,NV,Nye County,32023,35.6
"NV, Pershing",2020,Nevada,NV,Pershing County,32027,14.8
"NV, Storey",2020,Nevada,NV,Storey County,32029,30.6
"NV, Washoe",2020,Nevada,NV,Washoe County,32031,52.6
"NV, White Pine",2020,Nevada,NV,White Pine County,32033,29.9
"NY, Albany",2020,New York,NY,Albany County,36001,55.7
"NY, Allegany",2020,New York,NY,Allegany County,36003,27
"NY, Bronx",2020,New York,NY,Bronx County,36005,17.9
"NY, Broome",2020,New York,NY,Broome County,36007,53.4
"NY, Cattaraugus",2020,New York,NY,Cattaraugus County,36009,36.5
"NY, Cayuga",2020,New York,NY,Cayuga County,36011,24.3
"NY, Chautauqua",2020,New York,NY,Chautauqua County,36013,41.6
"NY, Chemung",2020,New York,NY,Chemung County,36015,66.8
"NY, Chenango",2020,New York,NY,Chenango County,36017,25.1
"NY, Clinton",2020,New York,NY,Clinton County,36019,67.6
"NY, Columbia",2020,New York,NY,Columbia County,36021,34.9
"NY, Cortland",2020,New York,NY,Cortland County,36023,20.2
"NY, Delaware",2020,New York,NY,Delaware County,36025,17.7
"NY, Dutchess",2020,New York,NY,Dutchess County,36027,32.2
"NY, Erie",2020,New York,NY,Erie County,36029,56.4
"NY, Essex",2020,New York,NY,Essex County,36031,32.3
"NY, Franklin",2020,New York,NY,Franklin County,36033,33.9
"NY, Fulton",2020,New York,NY,Fulton County,36035,33.8
"NY, Genesee",2020,New York,NY,Genesee County,36037,43.3
"NY, Greene",2020,New York,NY,Greene County,36039,18.1
"NY, Hamilton",2020,New York,NY,Hamilton County,36041,23.6
"NY, Herkimer",2020,New York,NY,Herkimer County,36043,17.8
"NY, Jefferson",2020,New York,NY,Jefferson County,36045,45.9
"NY, Kings",2020,New York,NY,Kings County,36047,13.7
"NY, Lewis",2020,New York,NY,Lewis County,36049,21.5
"NY, Livingston",2020,New York,NY,Livingston County,36051,41.1
"NY, Madison",2020,New York,NY,Madison County,36053,44.6
"NY, Monroe",2020,New York,NY,Monroe County,36055,39.5
"NY, Montgomery",2020,New York,NY,Montgomery County,36057,50.5
"NY, Nassau",2020,New York,NY,Nassau County,36059,40.2
"NY, New York",2020,New York,NY,New York County,36061,54.3
"NY, Niagara",2020,New York,NY,Niagara County,36063,26.8
"NY, Oneida",2020,New York,NY,Oneida County,36065,39.1
"NY, Onondaga",2020,New York,NY,Onondaga County,36067,57.8
"NY, Ontario",2020,New York,NY,Ontario County,36069,35.9
"NY, Orange",2020,New York,NY,Orange County,36071,27.9
"NY, Orleans",2020,New York,NY,Orleans County,36073,21.9
"NY, Oswego",2020,New York,NY,Oswego County,36075,22.4
"NY, Otsego",2020,New York,NY,Otsego County,36077,48
"NY, Putnam",2020,New York,NY,Putnam County,36079,25.3
"NY, Queens",2020,New York,NY,Queens County,36081,11.9
"NY, Rensselaer",2020,New York,NY,Rensselaer County,36083,27.6
"NY, Richmond",2020,New York,NY,Richmond County,36085,25.6
"NY, Rockland",2020,New York,NY,Rockland County,36087,26.7
"NY, Saratoga",2020,New York,NY,Saratoga County,36091,31.5
"NY, Schenectady",2020,New York,NY,Schenectady County,36093,28.5
"NY, Schoharie",2020,New York,NY,Schoharie County,36095,31.7
"NY, Schuyler",2020,New York,NY,Schuyler County,36097,37.4
"NY, Seneca",2020,New York,NY,Seneca County,36099,23.3
"NY, St Lawrence",2020,New York,NY,St. Lawrence County,36089,38.5
"NY, Steuben",2020,New York,NY,Steuben County,36101,35.6
"NY, Suffolk",2020,New York,NY,Suffolk County,36103,29
"NY, Sullivan",2020,New York,NY,Sullivan County,36105,69.5
"NY, Tioga",2020,New York,NY,Tioga County,36107,19
"NY, Tompkins",2020,New York,NY,Tompkins County,36109,50.6
"NY, Ulster",2020,New York,NY,Ulster County,36111,34.2
"NY, Warren",2020,New York,NY,Warren County,36113,70.2
"NY, Washington",2020,New York,NY,Washington County,36115,23.9
"NY, Wayne",2020,New York,NY,Wayne County,36117,13.4
"NY, Westchester",2020,New York,NY,Westchester County,36119,23.9
"NY, Wyoming",2020,New York,NY,Wyoming County,36121,26.6
"NY, Yates",2020,New York,NY,Yates County,36123,16.4
"OH, Adams",2020,Ohio,OH,Adams County,39001,33.1
"OH, Allen",2020,Ohio,OH,Allen County,39003,67.6
"OH, Ashland",2020,Ohio,OH,Ashland County,39005,18.9
"OH, Ashtabula",2020,Ohio,OH,Ashtabula County,39007,34.1
"OH, Athens",2020,Ohio,OH,Athens County,39009,47.1
"OH, Auglaize",2020,Ohio,OH,Auglaize County,39011,20.1
"OH, Belmont",2020,Ohio,OH,Belmont County,39013,23.4
"OH, Brown",2020,Ohio,OH,Brown County,39015,42.2
"OH, Butler",2020,Ohio,OH,Butler County,39017,40.8
"OH, Carroll",2020,Ohio,OH,Carroll County,39019,18.6
"OH, Champaign",2020,Ohio,OH,Champaign County,39021,12.1
"OH, Clark",2020,Ohio,OH,Clark County,39023,50.9
"OH, Clermont",2020,Ohio,OH,Clermont County,39025,25.8
"OH, Clinton",2020,Ohio,OH,Clinton County,39027,44.2
"OH, Columbiana",2020,Ohio,OH,Columbiana County,39029,19.8
"OH, Coshocton",2020,Ohio,OH,Coshocton County,39031,23.9
"OH, Crawford",2020,Ohio,OH,Crawford County,39033,45.4
"OH, Cuyahoga",2020,Ohio,OH,Cuyahoga County,39035,52.3
"OH, Darke",2020,Ohio,OH,Darke County,39037,24.9
"OH, Defiance",2020,Ohio,OH,Defiance County,39039,51.3
"OH, Delaware",2020,Ohio,OH,Delaware County,39041,28.6
"OH, Erie",2020,Ohio,OH,Erie County,39043,39.1
"OH, Fairfield",2020,Ohio,OH,Fairfield County,39045,48.8
"OH, Fayette",2020,Ohio,OH,Fayette County,39047,64.8
"OH, Franklin",2020,Ohio,OH,Franklin County,39049,60.6
"OH, Fulton",2020,Ohio,OH,Fulton County,39051,18.8
"OH, Gallia",2020,Ohio,OH,Gallia County,39053,54.4
"OH, Geauga",2020,Ohio,OH,Geauga County,39055,21.1
"OH, Greene",2020,Ohio,OH,Greene County,39057,50.9
"OH, Guernsey",2020,Ohio,OH,Guernsey County,39059,29.1
"OH, Hamilton",2020,Ohio,OH,Hamilton County,39061,68.4
"OH, Hancock",2020,Ohio,OH,Hancock County,39063,42.1
"OH, Hardin",2020,Ohio,OH,Hardin County,39065,19.8
"OH, Harrison",2020,Ohio,OH,Harrison County,39067,8.2
"OH, Henry",2020,Ohio,OH,Henry County,39069,13.5
"OH, Highland",2020,Ohio,OH,Highland County,39071,32.2
"OH, Hocking",2020,Ohio,OH,Hocking County,39073,19.9
"OH, Holmes",2020,Ohio,OH,Holmes County,39075,8.6
"OH, Huron",2020,Ohio,OH,Huron County,39077,38
"OH, Jackson",2020,Ohio,OH,Jackson County,39079,28.4
"OH, Jefferson",2020,Ohio,OH,Jefferson County,39081,77.2
"OH, Knox",2020,Ohio,OH,Knox County,39083,19.8
"OH, Lake",2020,Ohio,OH,Lake County,39085,38.3
"OH, Lawrence",2020,Ohio,OH,Lawrence County,39087,51.7
"OH, Licking",2020,Ohio,OH,Licking County,39089,21.1
"OH, Logan",2020,Ohio,OH,Logan County,39091,29.6
"OH, Lorain",2020,Ohio,OH,Lorain County,39093,31
"OH, Lucas",2020,Ohio,OH,Lucas County,39095,78.9
"OH, Madison",2020,Ohio,OH,Madison County,39097,23.5
"OH, Mahoning",2020,Ohio,OH,Mahoning County,39099,76.9
"OH, Marion",2020,Ohio,OH,Marion County,39101,73
"OH, Medina",2020,Ohio,OH,Medina County,39103,21.2
"OH, Meigs",2020,Ohio,OH,Meigs County,39105,8.2
"OH, Mercer",2020,Ohio,OH,Mercer County,39107,21.8
"OH, Miami",2020,Ohio,OH,Miami County,39109,25
"OH, Monroe",2020,Ohio,OH,Monroe County,39111,13.4
"OH, Montgomery",2020,Ohio,OH,Montgomery County,39113,69
"OH, Morgan",2020,Ohio,OH,Morgan County,39115,10.8
"OH, Morrow",2020,Ohio,OH,Morrow County,39117,6.5
"OH, Muskingum",2020,Ohio,OH,Muskingum County,39119,57.5
"OH, Noble",2020,Ohio,OH,Noble County,39121,7.4
"OH, Ottawa",2020,Ohio,OH,Ottawa County,39123,18.8
"OH, Paulding",2020,Ohio,OH,Paulding County,39125,14
"OH, Perry",2020,Ohio,OH,Perry County,39127,32.8
"OH, Pickaway",2020,Ohio,OH,Pickaway County,39129,30.5
"OH, Pike",2020,Ohio,OH,Pike County,39131,51.8
"OH, Portage",2020,Ohio,OH,Portage County,39133,23.5
"OH, Preble",2020,Ohio,OH,Preble County,39135,16.7
"OH, Putnam",2020,Ohio,OH,Putnam County,39137,15.5
"OH, Richland",2020,Ohio,OH,Richland County,39139,30.5
"OH, Ross",2020,Ohio,OH,Ross County,39141,63.3
"OH, Sandusky",2020,Ohio,OH,Sandusky County,39143,24.3
"OH, Scioto",2020,Ohio,OH,Scioto County,39145,71.7
"OH, Seneca",2020,Ohio,OH,Seneca County,39147,18.2
"OH, Shelby",2020,Ohio,OH,Shelby County,39149,21.3
"OH, Stark",2020,Ohio,OH,Stark County,39151,52.6
"OH, Summit",2020,Ohio,OH,Summit County,39153,54
"OH, Trumbull",2020,Ohio,OH,Trumbull County,39155,39.2
"OH, Tuscarawas",2020,Ohio,OH,Tuscarawas County,39157,55
"OH, Union",2020,Ohio,OH,Union County,39159,32
"OH, Van Wert",2020,Ohio,OH,Van Wert County,39161,28.2
"OH, Vinton",2020,Ohio,OH,Vinton County,39163,4.3
"OH, Warren",2020,Ohio,OH,Warren County,39165,27
"OH, Washington",2020,Ohio,OH,Washington County,39167,61.7
"OH, Wayne",2020,Ohio,OH,Wayne County,39169,24.6
"OH, Williams",2020,Ohio,OH,Williams County,39171,18.6
"OH, Wood",2020,Ohio,OH,Wood County,39173,29.9
"OH, Wyandot",2020,Ohio,OH,Wyandot County,39175,11
"OK, Adair",2020,Oklahoma,OK,Adair County,40001,70.2
"OK, Alfalfa",2020,Oklahoma,OK,Alfalfa County,40003,5.8
"OK, Atoka",2020,Oklahoma,OK,Atoka County,40005,4.6
"OK, Beaver",2020,Oklahoma,OK,Beaver County,40007,7.1
"OK, Beckham",2020,Oklahoma,OK,Beckham County,40009,42.7
"OK, Blaine",2020,Oklahoma,OK,Blaine County,40011,15.1
"OK, Bryan",2020,Oklahoma,OK,Bryan County,40013,60.1
"OK, Caddo",2020,Oklahoma,OK,Caddo County,40015,21.6
"OK, Canadian",2020,Oklahoma,OK,Canadian County,40017,21
"OK, Carter",2020,Oklahoma,OK,Carter County,40019,85.2
"OK, Cherokee",2020,Oklahoma,OK,Cherokee County,40021,47.6
"OK, Choctaw",2020,Oklahoma,OK,Choctaw County,40023,20.4
"OK, Cimarron",2020,Oklahoma,OK,Cimarron County,40025,14.9
"OK, Cleveland",2020,Oklahoma,OK,Cleveland County,40027,33.7
"OK, Coal",2020,Oklahoma,OK,Coal County,40029,60.8
"OK, Comanche",2020,Oklahoma,OK,Comanche County,40031,60.8
"OK, Cotton",2020,Oklahoma,OK,Cotton County,40033,1.2
"OK, Craig",2020,Oklahoma,OK,Craig County,40035,19.3
"OK, Creek",2020,Oklahoma,OK,Creek County,40037,16.1
"OK, Custer",2020,Oklahoma,OK,Custer County,40039,21.7
"OK, Delaware",2020,Oklahoma,OK,Delaware County,40041,44.2
"OK, Dewey",2020,Oklahoma,OK,Dewey County,40043,7.3
"OK, Ellis",2020,Oklahoma,OK,Ellis County,40045,28.7
"OK, Garfield",2020,Oklahoma,OK,Garfield County,40047,57.1
"OK, Garvin",2020,Oklahoma,OK,Garvin County,40049,32
"OK, Grady",2020,Oklahoma,OK,Grady County,40051,25.8
"OK, Grant",2020,Oklahoma,OK,Grant County,40053,0.3
"OK, Greer",2020,Oklahoma,OK,Greer County,40055,16.6
"OK, Harmon",2020,Oklahoma,OK,Harmon County,40057,176.9
"OK, Harper",2020,Oklahoma,OK,Harper County,40059,233.1
"OK, Haskell",2020,Oklahoma,OK,Haskell County,40061,47.4
"OK, Hughes",2020,Oklahoma,OK,Hughes County,40063,7.3
"OK, Jackson",2020,Oklahoma,OK,Jackson County,40065,41.8
"OK, Jefferson",2020,Oklahoma,OK,Jefferson County,40067,26
"OK, Johnston",2020,Oklahoma,OK,Johnston County,40069,16.6
"OK, Kay",2020,Oklahoma,OK,Kay County,40071,41.9
"OK, Kingfisher",2020,Oklahoma,OK,Kingfisher County,40073,115.6
"OK, Kiowa",2020,Oklahoma,OK,Kiowa County,40075,20.7
"OK, Latimer",2020,Oklahoma,OK,Latimer County,40077,57.9
"OK, Le Flore",2020,Oklahoma,OK,Le Flore County,40079,39.8
"OK, Lincoln",2020,Oklahoma,OK,Lincoln County,40081,23.4
"OK, Logan",2020,Oklahoma,OK,Logan County,40083,6.9
"OK, Love",2020,Oklahoma,OK,Love County,40085,127.1
"OK, Major",2020,Oklahoma,OK,Major County,40093,16.2
"OK, Marshall",2020,Oklahoma,OK,Marshall County,40095,20.4
"OK, Mayes",2020,Oklahoma,OK,Mayes County,40097,30.4
"OK, Mcclain",2020,Oklahoma,OK,McClain County,40087,25.1
"OK, Mccurtain",2020,Oklahoma,OK,McCurtain County,40089,18.1
"OK, Mcintosh",2020,Oklahoma,OK,McIntosh County,40091,11.1
"OK, Murray",2020,Oklahoma,OK,Murray County,40099,51.5
"OK, Muskogee",2020,Oklahoma,OK,Muskogee County,40101,73.1
"OK, Noble",2020,Oklahoma,OK,Noble County,40103,4.1
"OK, Nowata",2020,Oklahoma,OK,Nowata County,40105,40.3
"OK, Okfuskee",2020,Oklahoma,OK,Okfuskee County,40107,4.7
"OK, Oklahoma",2020,Oklahoma,OK,Oklahoma County,40109,98.6
"OK, Okmulgee",2020,Oklahoma,OK,Okmulgee County,40111,15.3
"OK, Osage",2020,Oklahoma,OK,Osage County,40113,11.3
"OK, Ottawa",2020,Oklahoma,OK,Ottawa County,40115,34.1
"OK, Pawnee",2020,Oklahoma,OK,Pawnee County,40117,27.5
"OK, Payne",2020,Oklahoma,OK,Payne County,40119,40.1
"OK, Pittsburg",2020,Oklahoma,OK,Pittsburg County,40121,60.6
"OK, Pontotoc",2020,Oklahoma,OK,Pontotoc County,40123,57.2
"OK, Pottawatomie",2020,Oklahoma,OK,Pottawatomie County,40125,47.6
"OK, Pushmataha",2020,Oklahoma,OK,Pushmataha County,40127,7.1
"OK, Roger Mills",2020,Oklahoma,OK,Roger Mills County,40129,10.3
"OK, Rogers",2020,Oklahoma,OK,Rogers County,40131,28.8
"OK, Seminole",2020,Oklahoma,OK,Seminole County,40133,27.1
"OK, Sequoyah",2020,Oklahoma,OK,Sequoyah County,40135,14.8
"OK, Stephens",2020,Oklahoma,OK,Stephens County,40137,53.2
"OK, Texas",2020,Oklahoma,OK,Texas County,40139,13.5
"OK, Tillman",2020,Oklahoma,OK,Tillman County,40141,67.6
"OK, Tulsa",2020,Oklahoma,OK,Tulsa County,40143,101.9
"OK, Wagoner",2020,Oklahoma,OK,Wagoner County,40145,13.3
"OK, Washington",2020,Oklahoma,OK,Washington County,40147,40.5
"OK, Washita",2020,Oklahoma,OK,Washita County,40149,13.9
"OK, Woods",2020,Oklahoma,OK,Woods County,40151,9.7
"OK, Woodward",2020,Oklahoma,OK,Woodward County,40153,37.5
"OR, Baker",2020,Oregon,OR,Baker County,41001,66.6
"OR, Benton",2020,Oregon,OR,Benton County,41003,55.2
"OR, Clackamas",2020,Oregon,OR,Clackamas County,41005,31
"OR, Clatsop",2020,Oregon,OR,Clatsop County,41007,51.7
"OR, Columbia",2020,Oregon,OR,Columbia County,41009,24.8
"OR, Coos",2020,Oregon,OR,Coos County,41011,71.6
"OR, Crook",2020,Oregon,OR,Crook County,41013,36.2
"OR, Curry",2020,Oregon,OR,Curry County,41015,82.6
"OR, Deschutes",2020,Oregon,OR,Deschutes County,41017,54
"OR, Douglas",2020,Oregon,OR,Douglas County,41019,53.9
"OR, Gilliam",2020,Oregon,OR,Gilliam County,41021,22
"OR, Grant",2020,Oregon,OR,Grant County,41023,35.8
"OR, Harney",2020,Oregon,OR,Harney County,41025,45.8
"OR, Hood River",2020,Oregon,OR,Hood River County,41027,71.3
"OR, Jackson",2020,Oregon,OR,Jackson County,41029,82.3
"OR, Jefferson",2020,Oregon,OR,Jefferson County,41031,23.9
"OR, Josephine",2020,Oregon,OR,Josephine County,41033,47
"OR, Klamath",2020,Oregon,OR,Klamath County,41035,39.4
"OR, Lake",2020,Oregon,OR,Lake County,41037,43.3
"OR, Lane",2020,Oregon,OR,Lane County,41039,61.4
"OR, Lincoln",2020,Oregon,OR,Lincoln County,41041,38.3
"OR, Linn",2020,Oregon,OR,Linn County,41043,30.9
"OR, Malheur",2020,Oregon,OR,Malheur County,41045,82.8
"OR, Marion",2020,Oregon,OR,Marion County,41047,38.3
"OR, Morrow",2020,Oregon,OR,Morrow County,41049,16.2
"OR, Multnomah",2020,Oregon,OR,Multnomah County,41051,47.7
"OR, Polk",2020,Oregon,OR,Polk County,41053,20.9
"OR, Sherman",2020,Oregon,OR,Sherman County,41055,4.9
"OR, Tillamook",2020,Oregon,OR,Tillamook County,41057,59
"OR, Umatilla",2020,Oregon,OR,Umatilla County,41059,30.6
"OR, Union",2020,Oregon,OR,Union County,41061,51.2
"OR, Wallowa",2020,Oregon,OR,Wallowa County,41063,50.1
"OR, Wasco",2020,Oregon,OR,Wasco County,41065,50.9
"OR, Washington",2020,Oregon,OR,Washington County,41067,35.4
"OR, Wheeler",2020,Oregon,OR,Wheeler County,41069,48.5
"OR, Yamhill",2020,Oregon,OR,Yamhill County,41071,31.3
"PA, Adams",2020,Pennsylvania,PA,Adams County,42001,23
"PA, Allegheny",2020,Pennsylvania,PA,Allegheny County,42003,62
"PA, Armstrong",2020,Pennsylvania,PA,Armstrong County,42005,26.6
"PA, Beaver",2020,Pennsylvania,PA,Beaver County,42007,30.5
"PA, Bedford",2020,Pennsylvania,PA,Bedford County,42009,19.6
"PA, Berks",2020,Pennsylvania,PA,Berks County,42011,29.2
"PA, Blair",2020,Pennsylvania,PA,Blair County,42013,64
"PA, Bradford",2020,Pennsylvania,PA,Bradford County,42015,50.4
"PA, Bucks",2020,Pennsylvania,PA,Bucks County,42017,37.9
"PA, Butler",2020,Pennsylvania,PA,Butler County,42019,29
"PA, Cambria",2020,Pennsylvania,PA,Cambria County,42021,52.7
"PA, Cameron",2020,Pennsylvania,PA,Cameron County,42023,17.5
"PA, Carbon",2020,Pennsylvania,PA,Carbon County,42025,25.4
"PA, Centre",2020,Pennsylvania,PA,Centre County,42027,31.4
"PA, Chester",2020,Pennsylvania,PA,Chester County,42029,28.5
"PA, Clarion",2020,Pennsylvania,PA,Clarion County,42031,35
"PA, Clearfield",2020,Pennsylvania,PA,Clearfield County,42033,45.4
"PA, Clinton",2020,Pennsylvania,PA,Clinton County,42035,44.4
"PA, Columbia",2020,Pennsylvania,PA,Columbia County,42037,43.9
"PA, Crawford",2020,Pennsylvania,PA,Crawford County,42039,53.1
"PA, Cumberland",2020,Pennsylvania,PA,Cumberland County,42041,37.7
"PA, Dauphin",2020,Pennsylvania,PA,Dauphin County,42043,52.6
"PA, Delaware",2020,Pennsylvania,PA,Delaware County,42045,40.9
"PA, Elk",2020,Pennsylvania,PA,Elk County,42047,31.9
"PA, Erie",2020,Pennsylvania,PA,Erie County,42049,57
"PA, Fayette",2020,Pennsylvania,PA,Fayette County,42051,80.9
"PA, Forest",2020,Pennsylvania,PA,Forest County,42053,2.8
"PA, Franklin",2020,Pennsylvania,PA,Franklin County,42055,33.3
"PA, Fulton",2020,Pennsylvania,PA,Fulton County,42057,15.6
"PA, Greene",2020,Pennsylvania,PA,Greene County,42059,16.9
"PA, Huntingdon",2020,Pennsylvania,PA,Huntingdon County,42061,16.1
"PA, Indiana",2020,Pennsylvania,PA,Indiana County,42063,30.8
"PA, Jefferson",2020,Pennsylvania,PA,Jefferson County,42065,27
"PA, Juniata",2020,Pennsylvania,PA,Juniata County,42067,27.3
"PA, Lackawanna",2020,Pennsylvania,PA,Lackawanna County,42069,63.5
"PA, Lancaster",2020,Pennsylvania,PA,Lancaster County,42071,32.5
"PA, Lawrence",2020,Pennsylvania,PA,Lawrence County,42073,41
"PA, Lebanon",2020,Pennsylvania,PA,Lebanon County,42075,27.2
"PA, Lehigh",2020,Pennsylvania,PA,Lehigh County,42077,39.7
"PA, Luzerne",2020,Pennsylvania,PA,Luzerne County,42079,48.3
"PA, Lycoming",2020,Pennsylvania,PA,Lycoming County,42081,50.1
"PA, Mckean",2020,Pennsylvania,PA,McKean County,42083,46.4
"PA, Mercer",2020,Pennsylvania,PA,Mercer County,42085,69.5
"PA, Mifflin",2020,Pennsylvania,PA,Mifflin County,42087,36.2
"PA, Monroe",2020,Pennsylvania,PA,Monroe County,42089,30.4
"PA, Montgomery",2020,Pennsylvania,PA,Montgomery County,42091,46.8
"PA, Montour",2020,Pennsylvania,PA,Montour County,42093,260.2
"PA, Northampton",2020,Pennsylvania,PA,Northampton County,42095,49.4
"PA, Northumberland",2020,Pennsylvania,PA,Northumberland County,42097,35.1
"PA, Perry",2020,Pennsylvania,PA,Perry County,42099,15.2
"PA, Philadelphia",2020,Pennsylvania,PA,Philadelphia County,42101,42.8
"PA, Pike",2020,Pennsylvania,PA,Pike County,42103,22.8
"PA, Potter",2020,Pennsylvania,PA,Potter County,42105,35.9
"PA, Schuylkill",2020,Pennsylvania,PA,Schuylkill County,42107,26.5
"PA, Snyder",2020,Pennsylvania,PA,Snyder County,42109,35.7
"PA, Somerset",2020,Pennsylvania,PA,Somerset County,42111,24.3
"PA, Sullivan",2020,Pennsylvania,PA,Sullivan County,42113,12.3
"PA, Susquehanna",2020,Pennsylvania,PA,Susquehanna County,42115,21.2
"PA, Tioga",2020,Pennsylvania,PA,Tioga County,42117,32.6
"PA, Union",2020,Pennsylvania,PA,Union County,42119,61.9
"PA, Venango",2020,Pennsylvania,PA,Venango County,42121,49.1
"PA, Warren",2020,Pennsylvania,PA,Warren County,42123,37.1
"PA, Washington",2020,Pennsylvania,PA,Washington County,42125,40.8
"PA, Wayne",2020,Pennsylvania,PA,Wayne County,42127,21
"PA, Westmoreland",2020,Pennsylvania,PA,Westmoreland County,42129,36.2
"PA, Wyoming",2020,Pennsylvania,PA,Wyoming County,42131,39.4
"PA, York",2020,Pennsylvania,PA,York County,42133,36.9
"RI, Bristol",2020,Rhode Island,RI,Bristol County,44001,17.9
"RI, Kent",2020,Rhode Island,RI,Kent County,44003,45.1
"RI, Newport",2020,Rhode Island,RI,Newport County,44005,25.8
"RI, Providence",2020,Rhode Island,RI,Providence County,44007,36.5
"RI, Washington",2020,Rhode Island,RI,Washington County,44009,29.1
"SC, Abbeville",2020,South Carolina,SC,Abbeville County,45001,30.1
